upperBound=0.95
1	4
11	18
21	31
31	43
41	55
51	67
61	79
71	90
81	102
91	113
101	125
111	136
121	147
131	158
141	169
151	181
161	192
171	203
181	214
191	225
201	236
211	247
221	258
231	268
241	279
251	290
261	301
271	312
281	323
291	334
301	344
311	355
321	366
331	377
341	387
351	398
361	409
371	420
381	430
391	441
401	452
411	462
421	473
431	484
441	494
451	505
461	516
471	526
481	537
491	548
501	558
511	569
521	579
531	590
541	601
551	611
561	622
571	632
581	643
591	653
601	664
611	675
621	685
631	696
641	706
651	717
661	727
671	738
681	748
691	759
701	769
711	780
721	790
731	801
741	811
751	822
761	832
771	843
781	853
791	864
801	874
811	885
821	895
831	906
841	916
851	927
861	937
871	947
881	958
891	968
901	979
911	989
921	1000
931	1010
941	1021
951	1031
961	1041
971	1052
981	1062
991	1073
1001	1083
1011	1094
1021	1104
1031	1114
1041	1125
1051	1135
1061	1146
1071	1156
1081	1166
1091	1177
1101	1187
1111	1198
1121	1208
1131	1218
1141	1229
1151	1239
1161	1249
1171	1260
1181	1270
1191	1281
1201	1291
1211	1301
1221	1312
1231	1322
1241	1332
1251	1343
1261	1353
1271	1363
1281	1374
1291	1384
1301	1395
1311	1405
1321	1415
1331	1426
1341	1436
1351	1446
1361	1457
1371	1467
1381	1477
1391	1488
1401	1498
1411	1508
1421	1519
1431	1529
1441	1539
1451	1550
1461	1560
1471	1570
1481	1581
1491	1591
1501	1601
1511	1612
1521	1622
1531	1632
1541	1642
1551	1653
1561	1663
1571	1673
1581	1684
1591	1694
1601	1704
1611	1715
1621	1725
1631	1735
1641	1745
1651	1756
1661	1766
1671	1776
1681	1787
1691	1797
1701	1807
1711	1818
1721	1828
1731	1838
1741	1848
1751	1859
1761	1869
1771	1879
1781	1889
1791	1900
1801	1910
1811	1920
1821	1931
1831	1941
1841	1951
1851	1961
1861	1972
1871	1982
1881	1992
1891	2002
1901	2013
1911	2023
1921	2033
1931	2044
1941	2054
1951	2064
1961	2074
1971	2085
1981	2095
1991	2105
2001	2115
2011	2126
2021	2136
2031	2146
2041	2156
2051	2167
2061	2177
2071	2187
2081	2197
2091	2208
2101	2218
2111	2228
2121	2238
2131	2248
2141	2259
2151	2269
2161	2279
2171	2289
2181	2300
2191	2310
2201	2320
2211	2330
2221	2341
2231	2351
2241	2361
2251	2371
2261	2381
2271	2392
2281	2402
2291	2412
2301	2422
2311	2433
2321	2443
2331	2453
2341	2463
2351	2473
2361	2484
2371	2494
2381	2504
2391	2514
2401	2524
2411	2535
2421	2545
2431	2555
2441	2565
2451	2576
2461	2586
2471	2596
2481	2606
2491	2616
2501	2627
2511	2637
2521	2647
2531	2657
2541	2667
2551	2678
2561	2688
2571	2698
2581	2708
2591	2718
2601	2728
2611	2739
2621	2749
2631	2759
2641	2769
2651	2779
2661	2790
2671	2800
2681	2810
2691	2820
2701	2830
2711	2841
2721	2851
2731	2861
2741	
